,name,main_category,categories,rating,reviews,address,city,country,state,zipcode,broader_category,Weighted_Score,Weighted_Average,All_Cities
315,Mahakaleshwar Temple,Hindu temple,"Hindu temple, Tourist attraction",4.8,2480.0,"HMRF+6W4 Mahakaleshwar Temple, Rani Rd, Ambamata, Udaipur, Rajasthan 313001",Udaipur,India,Rajasthan,313001,Religious,11904.0,4.67,"Ajmer, Bikaner, Chittorgarh, Jaipur, Jaisalmer, Jodhpur, Mount, Pushkar, Ranthambore, Udaipur"
316,Ghantaghar,Historical landmark,"Historical landmark, Tourist attraction",4.3,2280.0,"Ghantaghar, Clock tower, Udaipur, Rajasthan 313001",Udaipur,India,Rajasthan,313001,Cultural,9804.0,4.51,"Ajmer, Bikaner, Chittorgarh, Jaipur, Jaisalmer, Jodhpur, Mount, Pushkar, Ranthambore, Udaipur"
317,Sajjangarh Wildlife Sanctuary,Wildlife refuge,"Wildlife refuge, Tourist attraction",4.3,1525.0,"HJVR+PMR Sajjangarh Wildlife Sanctuary, Fateh Sagar Rd, near Sajjangarh, Palace, Udaipur, Kodiyat, Rajasthan 313011",Udaipur,India,Rajasthan,313011,Nature,6557.5,4.38,"Ajmer, Bikaner, Chittorgarh, Jaipur, Jaisalmer, Jodhpur, Mount, Pushkar, Ranthambore, Udaipur"
318,Nehru Garden,Park,"Park, Tourist attraction",4.1,1492.0,"Nehru Garden, Fateh Sagar Lake, Vasupujy Complex, 5, Mewar Motor Link Rd, Udaipur, Rajasthan 313001",Udaipur,India,Rajasthan,313001,Nature,6117.2,4.38,"Ajmer, Bikaner, Chittorgarh, Jaipur, Jaisalmer, Jodhpur, Mount, Pushkar, Ranthambore, Udaipur"
319,Pratap Park,Ecological park,"Ecological park, Tourist attraction",4.1,1400.0,"Pratap Park, Southern Banks, Lake, Rani Rd, Pichola, Udaipur, Rajasthan 313001",Udaipur,India,Rajasthan,313001,Nature,5739.999999999999,4.38,"Ajmer, Bikaner, Chittorgarh, Jaipur, Jaisalmer, Jodhpur, Mount, Pushkar, Ranthambore, Udaipur"
320,Sunset Point Park Udaipur,Garden,"Garden, Tourist attraction",4.6,1164.0,"Sunset Point Park Udaipur, Zinc Park, Udaipur, Rajasthan 313001",Udaipur,India,Rajasthan,313001,Nature,5354.4,4.38,"Ajmer, Bikaner, Chittorgarh, Jaipur, Jaisalmer, Jodhpur, Mount, Pushkar, Ranthambore, Udaipur"
321,"Amrakh Ji Mahadev Temple Amberi, Udaipur",Hindu temple,"Hindu temple, Tourist attraction",4.8,697.0,"MP9G+FQH Amrakh Ji Mahadev Temple Amberi, Udaipur, Amberi, Bheelon Ka Bedla, Rajasthan 313001",Udaipur,India,Rajasthan,313001,Religious,3345.6,4.67,"Ajmer, Bikaner, Chittorgarh, Jaipur, Jaisalmer, Jodhpur, Mount, Pushkar, Ranthambore, Udaipur"
322,Guru Gobind Singh Park,Park,"Park, Tourist attraction",4.4,307.0,"HMXH+CF4 Guru Gobind Singh Park, Maharana Pratap Memorial Road, Zinc Park, Udaipur, Rajasthan 313001",Udaipur,India,Rajasthan,313001,Nature,1350.8000000000002,4.38,"Ajmer, Bikaner, Chittorgarh, Jaipur, Jaisalmer, Jodhpur, Mount, Pushkar, Ranthambore, Udaipur"
323,Shree Mahalaxmi Mandir Udaipur,Hindu temple,"Hindu temple, Tourist attraction",4.8,300.0,"HMGP+V43 Shree Mahalaxmi Mandir Udaipur, Bhatiyani Chohatta, Near mamaji ki haveli, Udaipur, Rajasthan 313001",Udaipur,India,Rajasthan,313001,Religious,1440.0,4.67,"Ajmer, Bikaner, Chittorgarh, Jaipur, Jaisalmer, Jodhpur, Mount, Pushkar, Ranthambore, Udaipur"
324,Sita Mata Mandir,Hindu temple,"Hindu temple, Tourist attraction",4.2,224.0,"HMM6+GVX Sita Mata Mandir, Sajjangarh Rd, A-Block, Malla Talai, Udaipur, Rajasthan 313001",Udaipur,India,Rajasthan,313001,Religious,940.8000000000001,4.67,"Ajmer, Bikaner, Chittorgarh, Jaipur, Jaisalmer, Jodhpur, Mount, Pushkar, Ranthambore, Udaipur"
325,Nature Park,Park,"Park, Tourist attraction",4.2,109.0,"HMP5+CPM Nature Park, Malla Talai, Udaipur, Rajasthan 313001",Udaipur,India,Rajasthan,313001,Nature,457.8,4.38,"Ajmer, Bikaner, Chittorgarh, Jaipur, Jaisalmer, Jodhpur, Mount, Pushkar, Ranthambore, Udaipur"
326,Lake Garden,Park,"Park, Tourist attraction",4.4,72.0,"HMRF+56P Lake Garden, Rani Rd, Ambamata, Udaipur, Rajasthan 313001",Udaipur,India,Rajasthan,313001,Nature,316.8,4.38,"Ajmer, Bikaner, Chittorgarh, Jaipur, Jaisalmer, Jodhpur, Mount, Pushkar, Ranthambore, Udaipur"
327,Corbyn's Cove Beach,Public beach,"Public beach, Tourist attraction",4.2,11051.0,"JPWX+27M Corbyn's Cove Beach, Port Blair, Andaman and Nicobar Islands 744101",Andaman,India,Andaman and Nicobar Islands,744101,Nature,46414.200000000004,4.27,Andaman
328,Marina Park,Park,"Park, Tourist attraction, Water park",4.4,7403.0,"MP9W+WXM Marina Park, Rajiv Gandhi Nagar, Port Blair, Andaman and Nicobar Islands 744104",Andaman,India,Andaman and Nicobar Islands,744104,Nature,32573.200000000004,4.27,Andaman
329,Naval Marine Museum Samudrika,Museum,"Museum, Tourist attraction",4.3,4158.0,"Naval Marine Museum Samudrika, road, Airport Authority Colony, Haddo, Port Blair, Andaman and Nicobar Islands 744102",Andaman,India,Andaman and Nicobar Islands,744102,Cultural,17879.399999999998,4.29,Andaman
330,Gandhi Park,Park,"Park, Tourist attraction",4.1,2012.0,"Gandhi Park, AHW Colony, Shadipur, Port Blair, Andaman and Nicobar Islands 744101",Andaman,India,Andaman and Nicobar Islands,744101,Nature,8249.199999999999,4.27,Andaman
331,Mount Manipur National Park,National park,"National park, Tourist attraction",4.5,1062.0,"Mount Manipur National Park, Hope Town, Port Blair, Andaman and Nicobar Islands 744107",Andaman,India,Manipur,744107,Nature,4779.0,4.5,Andaman
332,Mahatma Gandhi Marine National Park,National park,"National park, Tourist attraction",4.5,691.0,"Mahatma Gandhi Marine National Park, SH8, Andaman and Nicobar Islands",Andaman,India,Andaman and Nicobar Islands,,Nature,3109.5,4.27,Andaman
333,Forest Museum,Museum,"Museum, Tourist attraction",4.2,419.0,"MPQF+4G4 Forest Museum, Chatham Island, Foreshore Rd, Haddo, Port Blair, Andaman and Nicobar Islands 744102",Andaman,India,Andaman and Nicobar Islands,744102,Cultural,1759.8000000000002,4.29,Andaman
334,"Sri Vetrimalai Murugan Temple, rii verrrrimlai muruknnn tirukkoovil",Hindu temple,"Hindu temple, Tourist attraction",4.6,230.0,"MP7W+7H2 Sri Vetrimalai Murugan Temple, rii verrrrimlai muruknnn tirukkoovil, RGT Rd, Shadipur, Port Blair, Andaman and Nicobar Islands 744106",Andaman,India,Andaman and Nicobar Islands,744106,Religious,1058.0,4.6,Andaman
335,Veer Savarkar Park,Park,"Park, Tourist attraction",4.5,151.0,"Veer Savarkar Park, Atlanta Point, Port Blair, Andaman and Nicobar Islands 744104",Andaman,India,Andaman and Nicobar Islands,744104,Nature,679.5,4.27,Andaman
336,View Point for North Bay,Scenic spot,"Scenic spot, Tourist attraction",4.7,81.0,"MPXV+63P View Point for North Bay, Andaman and Nicobar Islands 744107",Andaman,India,Andaman and Nicobar Islands,744107,Nature,380.7,4.27,Andaman
337,Taj Mahal,Monument,"Monument, Historical place, Tourist attraction",4.6,225222.0,"Taj Mahal, Dharmapuri, Forest Colony, Tajganj, Agra, Uttar Pradesh 282001",Agra,India,Uttar Pradesh,282001,Cultural,1036021.2,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
338,Agra Fort,Fortress,"Fortress, Historical place, Tourist attraction",4.5,132097.0,"Agra Fort, Rakabganj, Agra, Uttar Pradesh 282003",Agra,India,Uttar Pradesh,282003,Cultural,594436.5,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
339,Gurudwara Guru Ka Taal,Gurudwara,"Gurudwara, Place of worship, Tourist attraction",4.7,12675.0,"Gurudwara Guru Ka Taal, Chennai - Delhi Hwy, Maharishi Puram Colony, Agra, Uttar Pradesh 282007",Agra,India,Delhi,282007,Religious,59572.5,4.69,"Agra, Aurangabad, Dehli, Delhi, Haryana"
340,Tomb of Akbar,Historical landmark,"Historical landmark, Tourist attraction",4.4,5608.0,"Tomb of Akbar, Tomb of Akbar The Great Area, Sikandra, Agra, Uttar Pradesh 282007",Agra,India,Uttar Pradesh,282007,Cultural,24675.2,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
341,Sikandra Fort,Historical landmark,"Historical landmark, Tourist attraction",4.4,2472.0,"6XC2+C53 Sikandra Fort, Tomb of Akbar The Great Area, Sikandra, Agra, Uttar Pradesh 282007",Agra,India,Uttar Pradesh,282007,Cultural,10876.800000000001,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
342,Taj Nature Walk,Park,"Park, Tourist attraction",4.3,2313.0,"Taj Nature Walk, East Gate Of Taj, Taj East Gate Rd, Paktola, Tajganj, Agra, Uttar Pradesh 282001",Agra,India,Uttar Pradesh,282001,Nature,9945.9,4.29,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
343,Amar Singh Gate,Historical landmark,"Historical landmark, Tourist attraction",4.5,1173.0,"Amar Singh Gate, Agra Fort, Rakabganj, Agra, Uttar Pradesh 282003",Agra,India,Uttar Pradesh,282003,Cultural,5278.5,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
344,Taj Museum,Museum,"Museum, Tourist attraction",4.4,580.0,"Taj Museum, Taj Mahal, Dharmapuri, Forest Colony, Tajganj, Agra, Uttar Pradesh 282001",Agra,India,Uttar Pradesh,282001,Cultural,2552.0,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
345,Diwan-I-Am,Historical landmark,"Historical landmark, Tourist attraction",4.6,261.0,"52HC+JX2 Diwan-I-Am, Unnamed Road, Agra Fort, Rakabganj, Agra, Uttar Pradesh 282003",Agra,India,Uttar Pradesh,282003,Cultural,1200.6,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
346,The Red Taj,Historical landmark,"Historical landmark, Tourist attraction",4.2,121.0,"6254+M26 The Red Taj, Nehru Nagar, Civil Lines, Agra, Uttar Pradesh 282003",Agra,India,Uttar Pradesh,282003,Cultural,508.20000000000005,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
347,Shah Jahani Mahal,Historical place museum,"Historical place museum, Tourist attraction",4.6,52.0,"52HF+69M Shah Jahani Mahal, Agra Fort, Rakabganj, Agra, Uttar Pradesh 282003",Agra,India,Uttar Pradesh,282003,Cultural,239.2,4.5,"Agra, Lucknow, Mathura, Varanasi, Vrindavan"
348,Hadimba Devi Temple,Hindu temple,"Hindu temple, Tourist attraction",4.6,38406.0,"Hadimba Devi Temple, Regency Road, Siyal Rd, Siyal, Manali, Himachal Pradesh 175131",Manali,India,Himachal Pradesh,175131,Religious,176667.59999999998,4.59,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
349,Shri Anjani Mahadev Mandir,Hindu temple,"Hindu temple, Hiking area, Tourist attraction",4.7,2782.0,"Shri Anjani Mahadev Mandir, Burwa, Himachal Pradesh 175131",Manali,India,Himachal Pradesh,175131,Religious,13075.4,4.59,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
350,Bhrigu Lake Trek,Hiking area,"Hiking area, Outdoor activity organiser, Professional organizer",4.8,70.0,"Bhrigu Lake Trek, Village-Solang Post office-Palchan, Manali, Himachal Pradesh 175103",Manali,India,Himachal Pradesh,175103,Nature,336.0,4.49,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
351,Shri Vashishtha Temple,Hindu temple,"Hindu temple, Tourist attraction",4.5,22904.0,"758Q+749 Shri Vashishtha Temple, Near Manali, Vashist, Himachal Pradesh 175135",Manali,India,Himachal Pradesh,175135,Religious,103068.0,4.59,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
352,Solang Valley,Nature preserve,"Nature preserve, Tourist attraction",4.6,17681.0,"Solang Valley, Solang Valley, VPO Palchan, Manali, Distt, Burwa, Himachal Pradesh 175131",Manali,India,Himachal Pradesh,175131,Nature,81332.59999999999,4.49,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
353,Van Vihar National Park,Park,"Park, Tourist attraction",4.2,8055.0,"65QQ+JJW Van Vihar National Park, Chichoga Rd, Aleo, Manali, Himachal Pradesh 175103",Manali,India,Himachal Pradesh,175103,Nature,33831.0,4.49,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
354,"Manu Temple, Old Manali",Hindu temple,Hindu temple,4.5,3993.0,"Manu Temple, Old Manali, Manu Temple Rd, Old Manali, Manali, Himachal Pradesh 175131",Manali,India,Himachal Pradesh,175131,Religious,17968.5,4.59,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
355,Museum of Himachal Culture & Folk Art,Museum,"Museum, Tourist attraction",4.1,1016.0,"Museum of Himachal Culture & Folk Art, Utopia Comlex, Hadimba Temple Rd, near Hadimba Temple, Siyal, Manali, Himachal Pradesh 175131",Manali,India,Himachal Pradesh,175131,Cultural,4165.599999999999,4.55,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
356,Ghatotkach Tree Temple,Hindu temple,"Hindu temple, Tourist attraction",4.5,326.0,"65WJ+G5Q Ghatotkach Tree Temple, Hadimba Temple Rd, Siyal, Manali, Himachal Pradesh 175131",Manali,India,Himachal Pradesh,175131,Religious,1467.0,4.59,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
357,Whiteland holidays,Hindu temple,"Hindu temple, Tourist attraction",4.6,252.0,"Whiteland holidays, mahadev, Siyal, Manali, Himachal Pradesh 175131",Manali,India,Himachal Pradesh,175131,Religious,1159.1999999999998,4.59,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
358,Snow Man Point,Scenic spot,"Scenic spot, Tourist attraction",4.4,170.0,"753M+CCM Snow Man Point, Himachal Pradesh 175131",Manali,India,Himachal Pradesh,175131,Nature,748.0000000000001,4.49,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
359,Gauri Shankar Temple,Hindu temple,"Hindu temple, Historical place, Historical landmark, Tourist attraction",4.6,158.0,"4577+6JX Gauri Shankar Temple, Naggar Castle Rd, Naggar, Himachal Pradesh 175130",Manali,India,Himachal Pradesh,175130,Religious,726.8,4.59,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
360,Manali Nature Park,Park,Park,4.7,139.0,"752P+VHV Manali Nature Park, Van Vihar Path, Siyal, Manali, Himachal Pradesh 175131",Manali,India,Himachal Pradesh,175131,Nature,653.3000000000001,4.49,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
361,Hadimba Himachal Park,National forest,"National forest, Tourist attraction",4.6,54.0,"65XH+4RJ Hadimba Himachal Park, Old Manali, Manali, Himachal Pradesh 175131",Manali,India,Himachal Pradesh,175131,Nature,248.39999999999998,4.49,"Dalhousie, Dharamshala, Kasauli, Kasol, Manali, Mcleodganj, Nahan, Shimla"
362,Mahabodhi Temple,Buddhist temple,"Buddhist temple, Historical landmark, Tourist attraction",4.7,20004.0,"Mahabodhi Temple, Bodh Gaya, Bihar 824231",Bodh,India,Bihar,824231,Religious,94018.8,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
363,The Great Buddha Statue,Buddhist temple,"Buddhist temple, Religious destination, Tourist attraction",4.6,7679.0,"The Great Buddha Statue, Great Buddha Campus Road, Great Buddha Rd, Bodh Gaya, Bihar 824231",Bodh,India,Bihar,824231,Religious,35323.399999999994,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
364,Bodhgaya Bodhi Tree,Buddhist temple,"Buddhist temple, Tourist attraction",4.7,3189.0,"MXVV+Q66 Bodhgaya Bodhi Tree, Mocharim, Bodh Gaya, Bihar 824231",Bodh,India,Bihar,824231,Religious,14988.300000000001,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
365,Watthai Buddhagaya Temple,Buddhist temple,"Buddhist temple, Hindu temple, Tourist attraction",4.6,1822.0,"Watthai Buddhagaya Temple, Thai temple, Bodh Gaya, Bihar 824231",Bodh,India,Bihar,824231,Religious,8381.199999999999,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
366,Wat Thai Magadh,Buddhist temple,"Buddhist temple, Tourist attraction",4.4,162.0,"MXQF+XWR Wat Thai Magadh, Mastipur, Bodh Gaya, Bihar 824231",Bodh,India,Bihar,824231,Religious,712.8000000000001,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
367,Gayajipurohit,Hindu temple,"Hindu temple, Tourist attraction",4.4,81.0,"QXRW+FWQ Gayajipurohit, Vishnupad Rd, Nagmatia Colony, Gaya, Bihar 823001",Bodh,India,Bihar,823001,Religious,356.40000000000003,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
368,Dungeshwari,Buddhist temple,"Buddhist temple, Hindu temple, Tourist attraction",4.5,1295.0,"P2PW+MXQ Dungeshwari, Bihar 823003",Bodh,India,Bihar,823003,Religious,5827.5,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
369,The Royal Bhutanese Monastery,Buddhist temple,"Buddhist temple, Tourist attraction",4.6,515.0,"MXRM+WQ8 The Royal Bhutanese Monastery, Bodh Gaya, Bihar 824231",Bodh,India,Bihar,824231,Religious,2369.0,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
370,Archaeological Museum Bodhgaya,Archaeological museum,"Archaeological museum, Museum, Tourist attraction",4.2,430.0,"MXVP+XX8 Archaeological Museum Bodhgaya, Bodh Gaya, Bihar 824231",Bodh,India,Bihar,824231,Cultural,1806.0,4.19,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
371,Tergar Monastery,Buddhist temple,"Buddhist temple, Tourist attraction",4.6,407.0,"PX3M+544 Tergar Monastery, Belsar, Bodh Gaya, Bihar 824231",Bodh,India,Bihar,824231,Religious,1872.1999999999998,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
372,Daijokyo Buddhist Temple,Buddhist temple,"Buddhist temple, Tourist attraction",4.4,287.0,"Daijokyo Buddhist Temple, Giant Buddha Rd, Bodh Gaya, Bihar 824231",Bodh,India,Bihar,824231,Religious,1262.8000000000002,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
373,Karma Temple,Buddhist temple,"Buddhist temple, Tourist attraction",4.6,236.0,"MXRM+H4P Karma Temple, Giant Buddha Road, Bodh Gaya, Bihar 824231",Bodh,India,Bihar,824231,Religious,1085.6,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
374,Indosan Nipponji,Buddhist temple,"Buddhist temple, Tourist attraction",4.5,146.0,"MXRM+CMV Indosan Nipponji, Bodh Gaya, Bihar 824231",Bodh,India,Bihar,824231,Religious,657.0,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
375,Tibetan Temple gaden phelgayling namgyal datsang,Buddhist temple,"Buddhist temple, Tourist attraction",4.4,96.0,"MXWR+W2F Tibetan Temple gaden phelgayling namgyal datsang, Bodh Gaya, Bihar 824231",Bodh,India,Bihar,824231,Religious,422.40000000000003,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
376,Palyul Namdroling Temple,Buddhist temple,"Buddhist temple, Tourist attraction",4.8,64.0,"MXQM+X8R Palyul Namdroling Temple, 80 Feet Statue Rd, Bodh Gaya, Bihar 824231",Bodh,India,Bihar,824231,Religious,307.2,4.65,"Bodh, Darbhanga, Katihar, Muzaffarpur, Patan, Vrindavan"
377,"Maa Mansa Devi Mandir, Haridwar",Hindu temple,"Hindu temple, Tourist attraction",4.6,43303.0,"Maa Mansa Devi Mandir, Haridwar, Haridwar, Uttarakhand 249403",Haridwar,India,Uttarakhand,249403,Religious,199193.8,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
378,Ganga Ghat,Religious destination,"Religious destination, Tourist attraction",4.5,2340.0,"Ganga Ghat, Mayapur, Kankhal, Haridwar, Uttarakhand 249408",Haridwar,India,Uttarakhand,249408,Religious,10530.0,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
379,Bhuma Niketan,Hindu temple,"Hindu temple, Ashram, Tourist attraction",4.4,584.0,"Bhuma Niketan, Saptsarover Road, Motichur, Haridwar, Motichur Range, Uttarakhand 249410",Haridwar,India,Uttarakhand,249410,Religious,2569.6000000000004,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
380,"Shri Maa Chandi Devi Temple, Haridwar",Hindu temple,"Hindu temple, Tourist attraction",4.7,15432.0,"W5MJ+G63 Shri Maa Chandi Devi Temple, Haridwar, Haridwar, Uttarakhand 249408",Haridwar,India,Uttarakhand,249408,Religious,72530.40000000001,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
381,"Bharat Mata Temple, Haridwar",Hindu temple,"Hindu temple, Tourist attraction",4.5,7005.0,"X5MV+R23 Bharat Mata Temple, Haridwar, bhaart maataa mNdir spt Rssi, rodd, Bhoopatwala, Haridwar, Uttarakhand 249404",Haridwar,India,Uttarakhand,249404,Religious,31522.5,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
382,"Saptrishi Ashram, Haridwar",Hindu temple,"Hindu temple, Ashram, Tourist attraction",4.5,1891.0,"Saptrishi Ashram, Haridwar, Bhoopatwala, Haridwar, Uttarakhand 249410",Haridwar,India,Uttarakhand,249410,Religious,8509.5,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
383,Maya Devi Temple,Hindu temple,"Hindu temple, Religious destination, Tourist attraction",4.6,1497.0,"Maya Devi Temple, Upper Rd, Birla Ghat, Haridwar, Uttarakhand 249401",Haridwar,India,Uttarakhand,249401,Religious,6886.2,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
384,"Amrapur Ghat, Haridwar",Religious destination,"Religious destination, Tourist attraction",4.7,1080.0,"Amrapur Ghat, Haridwar, Mayapur, Haridwar, Uttarakhand 249410",Haridwar,India,Uttarakhand,249410,Religious,5076.0,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
385,Vaishno Devi,Hindu temple,"Hindu temple, Tourist attraction",4.4,736.0,"W4J9+6RJ Vaishno Devi, Jagdish Nagar, Jwalapur, Uttarakhand 249407",Haridwar,India,Uttarakhand,249407,Religious,3238.4,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
386,Ganga Mata Temple,Hindu temple,"Hindu temple, Tourist attraction",4.7,235.0,"X54C+H9F Ganga Mata Temple, Har Ki Pauri, Haridwar, Uttarakhand 249401",Haridwar,India,Uttarakhand,249401,Religious,1104.5,4.64,"Almora, Auli, Dehradun, Haridwar, Jim, Mussoorie, Nainital, Rishikesh"
387,Mangal Dham Temple,Hindu temple,"Hindu temple, Tourist attraction",4.5,1587.0,"3FCG+XP9 Mangal Dham Temple, Relli Rd, Strawberry, Kalimpong, West Bengal 734316",Kalimpong,India,West Bengal,734316,Religious,7141.5,4.55,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
388,Delo Park,Park,"Park, Tourist attraction",4.5,9338.0,"3GQ3+M83 Delo Park, Deolo, Homes St.And Graihms, Kalimpong, West Bengal 734316",Kalimpong,India,West Bengal,734316,Nature,42021.0,4.43,"Darjeeling, Digha, Kalimpong, Kolkata, Siliguri"
